order_id,order_date,dispatch_date,delivery_date,seller_id,product_category,price,quantity,warehouse_zone,customer_rating,review_text,sentiment_score,return_flag,complaint_code,delivery_method,customer_region,sentiment_label,delivery_delay,review_length,duplicate_review,suspicious_review,return_rate,average_rating,complaint_rate,avg_delay,seller_risk_score
O00305,2025-04-24,2025-04-24,2025-04-26,S034,Fashion,172.83,4.0,Kano,1.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Pickup,North Central,Positive,2,57,True,True,0.05,3.3,1.0,3.25,0.42957954545454546
O00306,2025-06-06,2025-06-06,2025-06-12,S009,Home & Living,118.07,2.0,Kano,4.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,North Central,Negative,6,42,True,True,0.0,4.0,1.0,5.0,0.3970454545454545
O00307,2025-05-12,2025-05-13,2025-05-20,S014,Health,435.45,3.0,Kumasi,3.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Express,South East,Neutral,7,40,True,True,0.04,3.48,1.0,3.2,0.42050909090909094
O00308,2025-05-03,2025-05-06,2025-05-13,S010,Groceries,179.51,4.0,Lagos,4.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Pickup,Ashanti,Positive,7,52,True,True,0.0,3.4482758620689653,1.0,5.9655172413793105,0.41688871473354233
O00309,2025-04-28,2025-05-01,2025-05-10,S006,Home & Living,261.86,1.0,Kumasi,4.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Standard,South East,Positive,9,49,True,True,0.0,3.4761904761904763,1.0,7.571428571428571,0.42152597402597397
O00310,2025-05-15,2025-05-16,2025-05-19,S004,Groceries,248.47,2.0,Lagos,3.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Pickup,Ashanti,Positive,3,34,True,True,0.07692307692307693,3.6923076923076925,1.0,2.8461538461538463,0.42585664335664336
O00311,2025-05-27,2025-05-28,2025-06-02,S048,Fashion,145.65,3.0,Kano,3.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Express,South West,Negative,5,42,True,True,0.041666666666666664,3.1666666666666665,1.0,4.083333333333333,0.43350378787878785
O00312,2025-04-18,2025-04-22,2025-04-22,S033,Groceries,198.09,2.0,Kano,2.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,South East,Negative,0,42,True,True,0.041666666666666664,3.1666666666666665,1.0,5.208333333333333,0.43733901515151513
O00313,2025-05-05,2025-05-06,2025-05-07,S027,Electronics,455.43,3.0,Accra,2.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Standard,South East,Negative,1,40,True,True,0.0,3.380952380952381,1.0,5.0,0.41561688311688305
O00314,2025-06-09,2025-06-12,2025-06-19,S048,Home & Living,251.22,2.0,Lagos,4.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Express,South East,Negative,7,36,True,True,0.041666666666666664,3.1666666666666665,1.0,4.083333333333333,0.43350378787878785
O00315,2025-06-15,2025-06-15,2025-06-23,S014,Toys,334.68,3.0,Kano,5.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Express,North Central,Negative,8,45,True,True,0.04,3.48,1.0,3.2,0.42050909090909094
O00316,2025-04-25,2025-04-29,2025-04-29,S014,Groceries,136.49,1.0,Kumasi,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Pickup,Greater Accra,Positive,0,57,True,True,0.04,3.48,1.0,3.2,0.42050909090909094
O00317,2025-05-19,2025-05-21,2025-05-30,S047,Groceries,74.13,1.0,Kano,1.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Express,Ashanti,Positive,9,50,True,True,0.0,3.4,1.0,3.7333333333333334,0.4107272727272727
O00318,2025-06-20,2025-06-23,2025-07-01,S048,Fashion,264.69,2.0,Lagos,3.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,Volta,Positive,8,57,True,True,0.041666666666666664,3.1666666666666665,1.0,4.083333333333333,0.43350378787878785
O00319,2025-05-13,2025-05-16,2025-05-16,S009,Toys,131.87,3.0,Kumasi,3.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Pickup,Greater Accra,Neutral,0,40,True,True,0.0,4.0,1.0,5.0,0.3970454545454545
O00320,2025-04-17,2025-04-17,2025-04-21,S014,Toys,186.03,4.0,Kano,3.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,South East,Positive,4,50,True,True,0.04,3.48,1.0,3.2,0.42050909090909094
O00321,2025-05-13,2025-05-13,2025-05-20,S021,Fashion,271.42,1.0,Accra,5.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Standard,South West,Positive,7,57,True,True,0.07142857142857142,3.5,1.0,4.428571428571429,0.4350974025974026
O00322,2025-04-14,2025-04-17,2025-04-20,S015,Groceries,296.82,3.0,Kano,3.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Express,South West,Neutral,3,53,True,True,0.0,3.823529411764706,1.0,4.176470588235294,0.3995320855614973
O00323,2025-04-26,2025-04-30,2025-05-03,S001,Toys,37.97,3.0,Kano,1.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,North Central,Negative,3,42,True,True,0.0,3.2777777777777777,1.0,6.722222222222222,0.4245833333333333
O00324,2025-06-18,2025-06-22,2025-06-26,S044,Health,120.1,1.0,Kumasi,2.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Pickup,Ashanti,Positive,4,57,True,True,0.0,3.4134626100523793,1.0,3.9444444444444446,0.4110430913953983
O00325,2025-05-15,2025-05-19,2025-05-20,S034,Fashion,347.22,4.0,Kano,5.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Standard,North Central,Positive,1,43,True,True,0.05,3.3,1.0,3.25,0.42957954545454546
O00326,2025-04-24,2025-04-24,2025-04-25,S027,Toys,12.42,2.0,Kumasi,5.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Express,Volta,Negative,1,40,True,True,0.0,3.380952380952381,1.0,5.0,0.41561688311688305
O00327,2025-04-27,2025-04-29,2025-04-30,S046,Home & Living,294.25,4.0,Lagos,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,South West,Negative,1,46,True,True,0.058823529411764705,3.4705882352941178,1.0,3.9411764705882355,0.42990641711229943
O00328,2025-05-25,2025-05-29,2025-06-01,S037,Fashion,270.8,3.0,Kano,4.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Pickup,Volta,Negative,3,40,True,True,0.0,3.8260869565217392,1.0,4.608695652173913,0.4009288537549407
O00329,2025-04-22,2025-04-23,2025-04-27,S012,Home & Living,108.91,3.0,Kumasi,1.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Standard,Volta,Positive,4,34,True,True,0.0,2.8837421354974015,1.0,4.318181818181818,0.4282088103152432
O00330,2025-05-06,2025-05-07,2025-05-07,S021,Toys,227.44,1.0,Lagos,5.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Pickup,North Central,Positive,0,49,True,True,0.07142857142857142,3.5,1.0,4.428571428571429,0.4350974025974026
O00331,2025-05-16,2025-05-17,2025-05-18,S001,Fashion,472.86,2.0,Kano,4.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Pickup,South West,Negative,1,36,True,True,0.0,3.2777777777777777,1.0,6.722222222222222,0.4245833333333333
O00332,2025-05-19,2025-05-19,2025-05-26,S047,Toys,435.76,4.0,Accra,4.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Standard,Volta,Positive,7,34,True,True,0.0,3.4,1.0,3.7333333333333334,0.4107272727272727
O00333,2025-06-20,2025-06-22,2025-06-26,S016,Health,460.15,1.0,Accra,4.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Express,Greater Accra,Neutral,4,40,True,True,0.041666666666666664,3.0416666666666665,1.0,4.666666666666667,0.43924242424242427
O00334,2025-06-17,2025-06-20,2025-06-21,S028,Health,292.82,2.0,Unknown,5.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Express,South West,Positive,1,49,True,True,0.0,3.4545454545454546,1.0,3.8181818181818183,0.4093801652892562
O00335,2025-04-27,2025-04-27,2025-05-05,S011,Health,33.62,1.0,Unknown,5.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Express,Ashanti,Neutral,8,53,True,True,0.0,3.642857142857143,1.0,5.285714285714286,0.4087337662337662
O00336,2025-05-19,2025-05-23,2025-05-31,S048,Fashion,378.69,1.0,Unknown,2.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,Ashanti,Positive,8,50,True,True,0.041666666666666664,3.1666666666666665,1.0,4.083333333333333,0.43350378787878785
O00337,2025-06-09,2025-06-11,2025-06-16,S046,Fashion,384.94,4.0,Unknown,5.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Pickup,Volta,Negative,5,36,True,True,0.058823529411764705,3.4705882352941178,1.0,3.9411764705882355,0.42990641711229943
O00338,2025-06-09,2025-06-11,2025-06-11,S021,Toys,440.17,3.0,Kumas,2.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Express,Ashanti,Negative,0,36,True,True,0.07142857142857142,3.5,1.0,4.428571428571429,0.4350974025974026
O00339,2025-05-17,2025-05-17,2025-05-26,S029,Fashion,12.82,3.0,Kumasi,3.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Pickup,South West,Positive,9,52,True,True,0.0,3.2222222222222223,1.0,4.166666666666667,0.4175378787878788
O00340,2025-06-02,2025-06-06,2025-06-14,S030,Fashion,350.78,4.0,Kumasi,4.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Express,Volta,Negative,8,42,True,True,0.04,3.24,1.0,4.44,0.4319363636363636
O00341,2025-06-13,2025-06-16,2025-06-21,S041,Fashion,277.39,3.0,Kumasi,1.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Pickup,South East,Positive,5,43,True,True,0.043478260869565216,3.652173913043478,1.0,4.869565217391305,0.4222529644268775
O00342,2025-05-22,2025-05-23,2025-05-31,S050,Toys,337.42,2.0,Accra,3.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Express,South West,Positive,8,49,True,True,0.0,4.181818181818182,1.0,4.681818181818182,0.3905061983471074
O00343,2025-06-04,2025-06-05,2025-06-10,S010,Toys,433.03,4.0,Kumasi,5.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Pickup,South East,Negative,5,46,True,True,0.0,3.4482758620689653,1.0,5.9655172413793105,0.41688871473354233
O00344,2025-04-26,2025-04-29,2025-05-03,S002,Electronics,408.75,1.0,Kano,3.0,No review,1.0,No,No Complaint,Standard,Volta,Positive,4,9,True,True,0.0,3.6666666666666665,1.0,4.0476190476190474,0.4037987012987013
O00345,2025-06-22,2025-06-25,2025-07-01,S050,Home & Living,294.28,4.0,Kano,5.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Pickup,Greater Accra,Negative,6,45,True,True,0.0,4.181818181818182,1.0,4.681818181818182,0.3905061983471074
O00346,2025-05-30,2025-06-01,2025-06-05,S036,Home & Living,361.88,3.0,Lagos,2.0,"Absolutely love this product, great value for money.",0.65,Yes,No Complaint,Standard,South East,Positive,4,52,True,True,0.11764705882352941,3.7058823529411766,1.0,4.764705882352941,0.4462433155080214
O00347,2025-04-23,2025-04-23,2025-04-26,S038,Home & Living,327.26,4.0,Kumasi,5.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Pickup,South West,Negative,3,45,True,True,0.0,3.5,1.0,4.333333333333333,0.40977272727272723
O00348,2025-05-19,2025-05-23,2025-05-28,S006,Health,39.53,1.0,Kumasi,2.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Standard,Ashanti,Positive,5,34,True,True,0.0,3.4761904761904763,1.0,7.571428571428571,0.42152597402597397
O00349,2025-04-22,2025-04-25,2025-04-27,S033,Health,312.5,1.0,Accra,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Express,Volta,Positive,2,57,True,True,0.041666666666666664,3.1666666666666665,1.0,5.208333333333333,0.43733901515151513
O00350,2025-05-09,2025-05-10,2025-05-11,S042,Electronics,53.92,2.0,Kumasi,3.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Pickup,North Central,Positive,1,34,True,True,0.0,3.238095238095238,1.0,4.333333333333333,0.4176298701298701
O00351,2025-05-21,2025-05-23,2025-05-29,S008,Toys,212.64,1.0,Lagos,4.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Standard,Ashanti,Neutral,6,53,True,True,0.0,3.35,1.0,4.3,0.41415909090909087
O00352,2025-05-14,2025-05-14,2025-05-23,S003,Electronics,98.9,1.0,Lagos,2.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Pickup,South East,Positive,9,57,True,True,0.0,3.4210526315789473,1.0,4.684210526315789,0.4133373205741626
O00353,2025-06-23,2025-06-23,2025-06-30,S008,Toys,218.02,2.0,Kano,4.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Standard,Volta,Positive,7,34,True,True,0.0,3.35,1.0,4.3,0.41415909090909087
O00354,2025-04-18,2025-04-22,2025-04-27,S022,Health,65.03,1.0,Lagos,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Standard,Greater Accra,Negative,5,46,True,True,0.05555555555555555,3.2777777777777777,1.0,4.277777777777778,0.43569444444444444
O00355,2025-05-28,2025-05-29,2025-06-05,S019,Groceries,398.93,3.0,Accra,3.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Pickup,South East,Negative,7,40,True,True,0.045454545454545456,3.272727272727273,1.0,5.909090909090909,0.4378719008264463
O00356,2025-04-11,2025-04-11,2025-04-20,S012,Toys,421.53,4.0,Accra,3.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Pickup,North Central,Positive,9,34,True,True,0.0,2.8837421354974015,1.0,4.318181818181818,0.4282088103152432
O00357,2025-05-17,2025-05-19,2025-05-22,S050,Toys,158.01,4.0,Kumasi,3.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Standard,South East,Negative,3,36,True,True,0.0,4.181818181818182,1.0,4.681818181818182,0.3905061983471074
O00358,2025-05-05,2025-05-07,2025-05-10,S010,Fashion,337.1,2.0,Accra,2.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,South West,Negative,3,46,True,True,0.0,3.4482758620689653,1.0,5.9655172413793105,0.41688871473354233
O00359,2025-04-17,2025-04-19,2025-04-20,S042,Health,84.96,1.0,Lagos,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Standard,Ashanti,Negative,1,46,True,True,0.0,3.238095238095238,1.0,4.333333333333333,0.4176298701298701
O00360,2025-04-09,2025-04-13,2025-04-15,S005,Groceries,272.33,2.0,Lagos,4.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Express,South West,Negative,2,36,True,True,0.037037037037037035,3.3333333333333335,1.0,5.222222222222222,0.43076599326599324
O00361,2025-04-18,2025-04-18,2025-04-26,S026,Electronics,277.88,2.0,Kumasi,4.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Standard,Ashanti,Negative,8,40,True,True,0.0,3.4705882352941178,1.0,4.529411764705882,0.4113235294117647
O00362,2025-05-18,2025-05-22,2025-05-23,S044,Groceries,494.01,3.0,Lagos,3.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Standard,South East,Negative,1,37,True,True,0.0,3.4134626100523793,1.0,3.9444444444444446,0.4110430913953983
O00363,2025-04-10,2025-04-10,2025-04-10,S041,Electronics,219.82,3.0,Accra,1.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Standard,North Central,Positive,0,57,True,True,0.043478260869565216,3.652173913043478,1.0,4.869565217391305,0.4222529644268775
O00364,2025-05-30,2025-05-31,2025-06-05,S033,Home & Living,411.17,4.0,Kano,4.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Pickup,Ashanti,Positive,5,50,True,True,0.041666666666666664,3.1666666666666665,1.0,5.208333333333333,0.43733901515151513
O00365,2025-04-17,2025-04-20,2025-04-27,S036,Home & Living,144.34,2.0,Accra,4.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Standard,South East,Positive,7,57,True,True,0.11764705882352941,3.7058823529411766,1.0,4.764705882352941,0.4462433155080214
O00366,2025-05-12,2025-05-12,2025-05-17,S027,Toys,301.92,1.0,Kumasi,3.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Express,Greater Accra,Negative,5,42,True,True,0.0,3.380952380952381,1.0,5.0,0.41561688311688305
O00367,2025-05-03,2025-05-06,2025-05-07,S025,Health,44.02,1.0,Lagos,4.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Pickup,Volta,Positive,1,49,True,True,0.1,3.05,1.0,5.1,0.4608863636363636
O00368,2025-04-22,2025-04-26,2025-05-03,S011,Groceries,44.27,4.0,Kano,5.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Standard,Volta,Positive,7,57,True,True,0.0,3.642857142857143,1.0,5.285714285714286,0.4087337662337662
O00369,2025-06-24,2025-06-27,2025-07-06,S010,Electronics,328.93,2.0,Kano,3.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Express,Volta,Positive,9,52,True,True,0.0,3.4482758620689653,1.0,5.9655172413793105,0.41688871473354233
O00370,2025-05-14,2025-05-17,2025-05-18,S047,Electronics,338.05,3.0,Kano,3.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Express,Volta,Positive,1,50,True,True,0.0,3.4,1.0,3.7333333333333334,0.4107272727272727
O00371,2025-05-29,2025-06-01,2025-06-08,S008,Groceries,497.79,3.0,Accra,4.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,Ashanti,Positive,7,57,True,True,0.0,3.35,1.0,4.3,0.41415909090909087
O00372,2025-06-25,2025-06-29,2025-07-07,S038,Electronics,53.5,1.0,Accra,2.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Standard,Ashanti,Positive,8,57,True,True,0.0,3.5,1.0,4.333333333333333,0.40977272727272723
O00373,2025-05-31,2025-06-03,2025-06-03,S019,Groceries,217.12,3.0,Kumasi,3.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Standard,Volta,Positive,0,52,True,True,0.045454545454545456,3.272727272727273,1.0,5.909090909090909,0.4378719008264463
O00374,2025-06-01,2025-06-05,2025-06-11,S025,Toys,490.81,3.0,Accra,3.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Standard,South West,Positive,6,43,True,True,0.1,3.05,1.0,5.1,0.4608863636363636
O00375,2025-06-22,2025-06-25,2025-07-02,S049,Fashion,84.68,1.0,Kano,4.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Standard,Volta,Negative,7,36,True,True,0.0,3.3666666666666667,1.0,4.733333333333333,0.4151363636363636
O00376,2025-04-11,2025-04-15,2025-04-18,S006,Health,129.39,2.0,Accra,4.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,South East,Positive,3,50,True,True,0.0,3.4761904761904763,1.0,7.571428571428571,0.42152597402597397
O00377,2025-04-30,2025-04-30,2025-05-04,S031,Electronics,53.67,3.0,Lagos,5.0,No review,-0.75,No,No Complaint,Standard,Greater Accra,Negative,4,9,True,True,0.0,3.611111111111111,1.0,3.888888888888889,0.4049242424242424
O00378,2025-05-24,2025-05-28,2025-05-31,S043,Fashion,393.19,2.0,Accra,3.0,No review,0.58,No,No Complaint,Pickup,Volta,Positive,3,9,True,True,0.0,3.9444444444444446,1.0,3.7222222222222223,0.3943560606060606
O00379,2025-05-26,2025-05-26,2025-05-30,S037,Fashion,138.93,2.0,Lagos,3.0,No review,-0.3,No,No Complaint,Pickup,South West,Negative,4,9,True,True,0.0,3.8260869565217392,1.0,4.608695652173913,0.4009288537549407
O00380,2025-04-12,2025-04-14,2025-04-16,S036,Groceries,127.14,1.0,Lagos,3.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Pickup,Ashanti,Positive,2,52,True,True,0.11764705882352941,3.7058823529411766,1.0,4.764705882352941,0.4462433155080214
O00381,2025-05-25,2025-05-26,2025-06-01,S010,Electronics,229.13,4.0,Lagos,2.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Express,North Central,Positive,6,43,True,True,0.0,3.4482758620689653,1.0,5.9655172413793105,0.41688871473354233
